times,gctimes,bytes,allocs
0.0002076117,0.0,137488.0,14.0
0.0002155119,0.0,137488.0,14.0
0.0002286832,0.0,137488.0,14.0
0.00023237400000000004,0.0,137488.0,14.0
0.0003008601,0.0,137488.0,14.0
0.00023876230000000002,0.0,137488.0,14.0
0.00023984830000000002,0.0,137488.0,14.0
0.0002333047,0.0,137488.0,14.0
0.00023414210000000002,0.0,137488.0,14.0
0.00024388120000000003,0.0,137488.0,14.0
0.0002449374,0.0,137488.0,14.0
0.0002440095,0.0,137488.0,14.0
0.00023447800000000004,0.0,137488.0,14.0
0.00023435630000000004,0.0,137488.0,14.0
0.00021853650000000003,0.0,137488.0,14.0
0.0001792409,0.0,137488.0,14.0
0.00015000900000000002,0.0,137488.0,14.0
0.0001505856,0.0,137488.0,14.0
0.0001448184,0.0,137488.0,14.0
0.0001804741,0.0,137488.0,14.0
0.0016504698000000002,0.9054289269637045,137488.0,14.0
9.16709e-5,0.0,137488.0,14.0
9.283850000000002e-5,0.0,137488.0,14.0
9.61988e-5,0.0,137488.0,14.0
9.714890000000001e-5,0.0,137488.0,14.0
9.036410000000001e-5,0.0,137488.0,14.0
9.279080000000001e-5,0.0,137488.0,14.0
9.295040000000001e-5,0.0,137488.0,14.0
9.25725e-5,0.0,137488.0,14.0
9.057080000000001e-5,0.0,137488.0,14.0
8.940590000000001e-5,0.0,137488.0,14.0
8.94616e-5,0.0,137488.0,14.0
9.423560000000001e-5,0.0,137488.0,14.0
9.30775e-5,0.0,137488.0,14.0
9.15723e-5,0.0,137488.0,14.0
9.25577e-5,0.0,137488.0,14.0
9.4283e-5,0.0,137488.0,14.0
9.119520000000001e-5,0.0,137488.0,14.0
8.86336e-5,0.0,137488.0,14.0
8.9804e-5,0.0,137488.0,14.0
8.75089e-5,0.0,137488.0,14.0
0.00015818050000000001,0.0,137488.0,14.0
0.0001719405,0.0,137488.0,14.0
0.00017614490000000002,0.0,137488.0,14.0
0.0001729698,0.0,137488.0,14.0
0.00018917,0.0,137488.0,14.0
0.00019178820000000001,0.0,137488.0,14.0
0.00019580310000000002,0.0,137488.0,14.0
0.0001954107,0.0,137488.0,14.0
0.0001846668,0.0,137488.0,14.0
0.00019011590000000001,0.0,137488.0,14.0
0.00018646140000000002,0.0,137488.0,14.0
0.0001762356,0.0,137488.0,14.0
0.00018067890000000002,0.0,137488.0,14.0
9.936490000000001e-5,0.0,137488.0,14.0
9.396690000000001e-5,0.0,137488.0,14.0
8.859590000000001e-5,0.0,137488.0,14.0
8.99942e-5,0.0,137488.0,14.0
9.755440000000001e-5,0.0,137488.0,14.0
9.980400000000002e-5,0.0,137488.0,14.0
9.296200000000001e-5,0.0,137488.0,14.0
9.21186e-5,0.0,137488.0,14.0
9.43669e-5,0.0,137488.0,14.0
9.135250000000001e-5,0.0,137488.0,14.0
9.207780000000001e-5,0.0,137488.0,14.0
9.332400000000002e-5,0.0,137488.0,14.0
9.09463e-5,0.0,137488.0,14.0
9.67622e-5,0.0,137488.0,14.0
9.06267e-5,0.0,137488.0,14.0
8.922670000000001e-5,0.0,137488.0,14.0
8.782000000000001e-5,0.0,137488.0,14.0
9.827310000000002e-5,0.0,137488.0,14.0
9.55498e-5,0.0,137488.0,14.0
0.0001616986,0.0,137488.0,14.0
0.00017620110000000002,0.0,137488.0,14.0
0.00016790270000000001,0.0,137488.0,14.0
0.0002029187,0.0,137488.0,14.0
0.0002007857,0.0,137488.0,14.0
0.00018489950000000001,0.0,137488.0,14.0
0.00018400810000000002,0.0,137488.0,14.0
0.0001691223,0.0,137488.0,14.0
0.0001747241,0.0,137488.0,14.0
0.0001841708,0.0,137488.0,14.0
0.00019252020000000002,0.0,137488.0,14.0
0.00017210690000000003,0.0,137488.0,14.0
0.0001790468,0.0,137488.0,14.0
0.00017471350000000001,0.0,137488.0,14.0
0.00021703410000000002,0.4055159995595162,137488.0,14.0
9.32405e-5,0.0,137488.0,14.0
9.11265e-5,0.0,137488.0,14.0
8.859030000000001e-5,0.0,137488.0,14.0
9.4568e-5,0.0,137488.0,14.0
9.3391e-5,0.0,137488.0,14.0
8.973760000000001e-5,0.0,137488.0,14.0
9.20452e-5,0.0,137488.0,14.0
9.088410000000001e-5,0.0,137488.0,14.0
9.18491e-5,0.0,137488.0,14.0
8.999910000000001e-5,0.0,137488.0,14.0
8.838940000000001e-5,0.0,137488.0,14.0
8.985400000000001e-5,0.0,137488.0,14.0
9.417710000000001e-5,0.0,137488.0,14.0
9.097450000000001e-5,0.0,137488.0,14.0
8.81343e-5,0.0,137488.0,14.0
8.889440000000001e-5,0.0,137488.0,14.0
9.39308e-5,0.0,137488.0,14.0
9.21374e-5,0.0,137488.0,14.0
8.92961e-5,0.0,137488.0,14.0
8.841550000000001e-5,0.0,137488.0,14.0
8.85009e-5,0.0,137488.0,14.0
9.251330000000001e-5,0.0,137488.0,14.0
8.94523e-5,0.0,137488.0,14.0
8.731380000000001e-5,0.0,137488.0,14.0
8.67184e-5,0.0,137488.0,14.0
8.833710000000001e-5,0.0,137488.0,14.0
8.761580000000001e-5,0.0,137488.0,14.0
8.725320000000001e-5,0.0,137488.0,14.0
8.583790000000001e-5,0.0,137488.0,14.0
8.65149e-5,0.0,137488.0,14.0
8.73725e-5,0.0,137488.0,14.0
8.61916e-5,0.0,137488.0,14.0
0.00017355010000000002,0.45731463133700295,137488.0,14.0
9.30073e-5,0.0,137488.0,14.0
9.238430000000001e-5,0.0,137488.0,14.0
9.013090000000001e-5,0.0,137488.0,14.0
