times,gctimes,memory,allocs
46336.0,0.0,136912,35
45731.8,0.0,136912,35
89248.3,0.0,136912,35
93757.9,0.0,136912,35
91828.3,0.0,136912,35
91404.4,0.0,136912,35
91829.2,0.0,136912,35
96139.5,0.0,136912,35
98323.8,0.0,136912,35
94260.0,0.0,136912,35
100958.7,0.0,136912,35
92315.1,0.0,136912,35
89375.6,0.0,136912,35
97382.9,0.0,136912,35
89062.0,0.0,136912,35
88781.4,0.0,136912,35
89797.4,0.0,136912,35
89120.1,0.0,136912,35
91260.1,0.0,136912,35
97890.9,0.0,136912,35
88119.1,0.0,136912,35
88060.0,0.0,136912,35
87950.8,0.0,136912,35
87750.5,0.0,136912,35
92338.2,0.0,136912,35
97793.7,0.0,136912,35
90824.4,0.0,136912,35
89390.6,0.0,136912,35
89920.6,0.0,136912,35
92207.0,0.0,136912,35
90246.2,0.0,136912,35
99000.0,0.0,136912,35
91693.0,0.0,136912,35
91153.9,0.0,136912,35
90128.0,0.0,136912,35
90338.4,0.0,136912,35
88950.7,0.0,136912,35
98408.9,0.0,136912,35
88847.6,0.0,136912,35
87513.0,0.0,136912,35
90036.9,0.0,136912,35
89788.3,0.0,136912,35
89701.2,0.0,136912,35
96792.8,0.0,136912,35
89561.9,0.0,136912,35
90099.0,0.0,136912,35
88338.6,0.0,136912,35
87326.7,0.0,136912,35
89523.8,0.0,136912,35
932455.8,853323.9,136912,35
46119.6,0.0,136912,35
45082.5,0.0,136912,35
44261.0,0.0,136912,35
47575.3,0.0,136912,35
44734.8,0.0,136912,35
44514.4,0.0,136912,35
43621.7,0.0,136912,35
44285.0,0.0,136912,35
43914.3,0.0,136912,35
44709.8,0.0,136912,35
45372.1,0.0,136912,35
45326.0,0.0,136912,35
44974.4,0.0,136912,35
45213.8,0.0,136912,35
44241.0,0.0,136912,35
45385.1,0.0,136912,35
45424.2,0.0,136912,35
45227.8,0.0,136912,35
45062.5,0.0,136912,35
45797.9,0.0,136912,35
46421.1,0.0,136912,35
45462.3,0.0,136912,35
45484.3,0.0,136912,35
44787.9,0.0,136912,35
43828.1,0.0,136912,35
44403.2,0.0,136912,35
45102.6,0.0,136912,35
47705.6,0.0,136912,35
662690.9,613825.1,136912,35
44468.3,0.0,136912,35
43236.9,0.0,136912,35
44047.6,0.0,136912,35
44263.0,0.0,136912,35
