times,gctimes,memory,allocs
137133.0,0.0,137488,14
100909.0,0.0,137488,14
110438.0,0.0,137488,14
136198.0,0.0,137488,14
134224.0,0.0,137488,14
130235.0,0.0,137488,14
135210.0,0.0,137488,14
140526.0,0.0,137488,14
136415.0,0.0,137488,14
153421.0,0.0,137488,14
147882.0,0.0,137488,14
123018.0,0.0,137488,14
116108.0,0.0,137488,14
131315.0,0.0,137488,14
106803.0,0.0,137488,14
104637.0,0.0,137488,14
132343.0,0.0,137488,14
134600.0,0.0,137488,14
123445.0,0.0,137488,14
134068.0,0.0,137488,14
134557.0,0.0,137488,14
153160.0,0.0,137488,14
129081.0,0.0,137488,14
140181.0,0.0,137488,14
166162.0,0.0,137488,14
144048.0,0.0,137488,14
145176.0,0.0,137488,14
121154.0,0.0,137488,14
148603.0,0.0,137488,14
149624.0,0.0,137488,14
153194.0,0.0,137488,14
148892.0,0.0,137488,14
145174.0,0.0,137488,14
146200.0,0.0,137488,14
144411.0,0.0,137488,14
137312.0,0.0,137488,14
144497.0,0.0,137488,14
127450.0,0.0,137488,14
137510.0,0.0,137488,14
147001.0,0.0,137488,14
132369.0,0.0,137488,14
134823.0,0.0,137488,14
149481.0,0.0,137488,14
133783.0,0.0,137488,14
140885.0,0.0,137488,14
145673.0,0.0,137488,14
140687.0,0.0,137488,14
134434.0,0.0,137488,14
134043.0,0.0,137488,14
136538.0,0.0,137488,14
137724.0,0.0,137488,14
132520.0,0.0,137488,14
154707.0,0.0,137488,14
150878.0,0.0,137488,14
146044.0,0.0,137488,14
144032.0,0.0,137488,14
144614.0,0.0,137488,14
150415.0,0.0,137488,14
140250.0,0.0,137488,14
151170.0,0.0,137488,14
136435.0,0.0,137488,14
139676.0,0.0,137488,14
134555.0,0.0,137488,14
144035.0,0.0,137488,14
144025.0,0.0,137488,14
139785.0,0.0,137488,14
139254.0,0.0,137488,14
138218.0,0.0,137488,14
142834.0,0.0,137488,14
140645.0,0.0,137488,14
139742.0,0.0,137488,14
137171.0,0.0,137488,14
132733.0,0.0,137488,14
133655.0,0.0,137488,14
138097.0,0.0,137488,14
132699.0,0.0,137488,14
136515.0,0.0,137488,14
144486.0,0.0,137488,14
140174.0,0.0,137488,14
136478.0,0.0,137488,14
170140.0,0.0,137488,14
155797.0,0.0,137488,14
141138.0,0.0,137488,14
143987.0,0.0,137488,14
146824.0,0.0,137488,14
148877.0,0.0,137488,14
139694.0,0.0,137488,14
151300.0,0.0,137488,14
136111.0,0.0,137488,14
134991.0,0.0,137488,14
138373.0,0.0,137488,14
133608.0,0.0,137488,14
134322.0,0.0,137488,14
140581.0,0.0,137488,14
134178.0,0.0,137488,14
141246.0,0.0,137488,14
135783.0,0.0,137488,14
134575.0,0.0,137488,14
137556.0,0.0,137488,14
138428.0,0.0,137488,14
